bolig_id;addr;vej;zip;pris;energi;type;kvm;ejerudg;grund;vaer;liggetid;alder
52254853-4322-4dc1-9c53-07878bcb99ac;/adresse/kagerupvej-1-4420-regstrup;Kagerupvej 1Sibberup, 4420 Regstrup;Sibberup, 4420 Regstrup;2.795.000,00 kr.;Energimærke G;Landejendom;128 m²;Ejerudg. 1.997 kr./md;Grund 14.784 m²;6 Vær.;25 dage;Opført 1871
bd410848-b3ef-44ad-bdf6-5ce771e71c6d;/adresse/strandlunden-92-4300-holbaek;Strandlunden 92Kisserup, 4300 Holbæk;Kisserup, 4300 Holbæk;1.895.000,00 kr.;Intet energimærke;Fritidsbolig;88 m²;Ejerudg. 1.750 kr./md;Grund 947 m²;3 Vær.;25 dage;Opført 2005
aba77f93-dbff-4d1b-9fb6-fe7bd93034c1;/adresse/stagebjergparken-85-6051-almind;Stagebjergparken 856051 Almind;6051 Almind;3.195.000,00 kr.;Energimærke C;Villa;184 m²;Ejerudg. 2.539 kr./md;Grund 825 m²;6 Vær.;25 dage;Opført 2003
0283ac04-8299-437d-bb45-07e560cfb43d;/adresse/ravnsgaardsvej-2-7000-fredericia;Ravnsgårdsvej 2Snoghøj, 7000 Fredericia;Snoghøj, 7000 Fredericia;2.345.000,00 kr.;Energimærke C;Villa;235 m²;Ejerudg. 2.494 kr./md;Grund 887 m²;5 Vær.;25 dage;Opført 1969
553104e8-1c7b-41ff-bdce-05f54adad453;/adresse/maagevej-20-6853-vejers-strand;Mågevej 206853 Vejers Strand;6853 Vejers Strand;1.795.000,00 kr.;Intet energimærke;Fritidsbolig;56 m²;Ejerudg. 3.012 kr./md;Grund 3.026 m²;4 Vær.;25 dage;Opført 1991
7bfd46cf-ab94-4c2f-996d-7e71d1601b1e;/adresse/bellmansvej-4-8920-randers-nv;Bellmansvej 4Over Hornbæk, 8920 Randers NV;Over Hornbæk, 8920 Randers NV;1.795.000,00 kr.;Energimærke D;Villa;143 m²;Ejerudg. 2.192 kr./md;Grund 825 m²;5 Vær.;25 dage;Opført 1977
7bfd46cf-ab94-4c2f-996d-7e71d1601b1e;/adresse/bellmansvej-4-8920-randers-nv;Bellmansvej 4Over Hornbæk, 8920 Randers NV;(-10%);1.795.000,00 kr.;Energimærke D;Villa;143 m²;Ejerudg. 2.192 kr./md;Grund 825 m²;5 Vær.;25 dage;Opført 1977
27a4f7ca-3e1b-42e8-a0ad-f6ddcafdd575;/adresse/moellebakken-10-8641-sorring;Møllebakken 108641 Sorring;8641 Sorring;1.795.000,00 kr.;Energimærke D;Villa;174 m²;Ejerudg. 2.168 kr./md;Grund 642 m²;5 Vær.;25 dage;Opført 1930
abadefdc-34f0-4643-b2ce-8a3267e058df;/adresse/stadion-alle-17-9881-bindslev;Stadion Alle 179881 Bindslev;9881 Bindslev;2.095.000,00 kr.;Energimærke A2020;Villa;283 m²;Ejerudg. 1.525 kr./md;Grund 1.930 m²;7 Vær.;25 dage;Opført 2006
df219724-5e55-4f9d-9f7b-67aaf095cc85;/adresse/brovangsvej-72-3140-aalsgaarde;Brovangsvej 72Ellekilde, 3140 Ålsgårde;Ellekilde, 3140 Ålsgårde;3.895.000,00 kr.;Energimærke A2015;Rækkehus;108 m²;Ejerudg. 3.688 kr./md;Grund 451 m²;3 Vær.;25 dage;Opført 2020
c49a234c-77ff-487f-98ae-40c3bd5875dd;/adresse/irma-pedersens-gade-87-3-mf-8000-aarhus-c;Irma Pedersens Gade 87, 3. mf.8000 Aarhus C;8000 Aarhus C;6.100.000,00 kr.;Energimærke A2015;Ejerlejlighed;113 m²;Ejerudg. 5.703 kr./md;Grund - m²;3 Vær.;25 dage;Opført 2019
ffa4c311-600c-4aff-9d1d-88be58d7b12a;/adresse/tunoevej-14-7000-fredericia;Tunøvej 147000 Fredericia;7000 Fredericia;4.295.000,00 kr.;Energimærke C;Villa;163 m²;Ejerudg. 3.562 kr./md;Grund 666 m²;5 Vær.;25 dage;Opført 1970
26331dc8-0090-4856-b83e-0e3fc996c7da;/adresse/vildgaasevej-5-7000-fredericia;Vildgåsevej 57000 Fredericia;7000 Fredericia;9.495.000,00 kr.;Energimærke D;Villa;173 m²;Ejerudg. 7.079 kr./md;Grund 2.491 m²;8 Vær.;25 dage;Opført 1913
a7f1dea2-d874-480e-8d05-dc6aa9cfc126;/adresse/holleskovvej-17-6683-foevling;Holleskovvej 17Holleskov, 6683 Føvling;Holleskov, 6683 Føvling;3.498.000,00 kr.;Energimærke B;Landejendom/Villa;338 m²;Ejerudg. 2.606 kr./md;Grund 20.900 m²;10 Vær.;25 dage;Opført 1996
e326e5b1-d577-41cf-82d8-a1b487788922;/adresse/vestergaardsvej-44-8300-odder;Vestergårdsvej 44Boulstrup, 8300 Odder;Boulstrup, 8300 Odder;1.195.000,00 kr.;Energimærke D;Villa;291 m²;Ejerudg. 2.074 kr./md;Grund 1.353 m²;9 Vær.;25 dage;Opført 1870
d77d6f2b-ca65-48c5-8eb1-67d9f7f481bb;/adresse/skodsborgparken-20-1-th-2942-skodsborg;Skodsborgparken 20, 1. th.2942 Skodsborg;2942 Skodsborg;7.495.000,00 kr.;Energimærke C;Ejerlejlighed;125 m²;Ejerudg. 9.832 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1981
5a300604-11e0-4ec5-8e9a-8d90752472be;/adresse/samsoegade-20-0-tv-9000-aalborg;Samsøgade 20, st. tv.9000 Aalborg;9000 Aalborg;695.000,00 kr.;Energimærke C;Andelsbolig;81 m²;Ydelse 2.690 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1943
a836116a-a7e6-447f-8ee6-b1856e3d5aeb;/adresse/froerupvej-4-5871-froerup;Frørupvej 45871 Frørup;5871 Frørup;2.500.000,00 kr.;Energimærke E;Landejendom;321 m²;Ejerudg. 2.400 kr./md;Grund 20.532 m²;9 Vær.;25 dage;Opført 1875
4b564cdc-394e-47ae-a007-e7e2f8e03710;/adresse/ph-park-50-2970-hoersholm;PH Park 502970 Hørsholm;2970 Hørsholm;7.195.000,00 kr.;Energimærke A2020;Ejerlejlighed/Rækkehus;179 m²;Ejerudg. 7.750 kr./md;Grund 5.101 m²;5 Vær.;25 dage;Opført 2024
81c2757c-bbd9-4e84-8a33-6d4e29ba54b1;/adresse/hyllingeriis-11-4050-skibby;Hyllingeriis 11Østby, 4050 Skibby;Østby, 4050 Skibby;3.695.000,00 kr.;Energimærke A2010;Villa;155 m²;Ejerudg. 3.690 kr./md;Grund 5.565 m²;6 Vær.;25 dage;Opført 2013
782285e2-56e1-4b95-81a0-80864de3a638;/adresse/kallesmaerskvej-7a-6857-blaavand;Kallesmærskvej 7A6857 Blåvand;6857 Blåvand;6.498.000,00 kr.;Energimærke A2015;Villa;195 m²;Ejerudg. 4.851 kr./md;Grund 925 m²;6 Vær.;25 dage;Opført 2022
47760a76-519f-4cd0-8f4a-6dbaec7633f3;/adresse/praestelunden-22-4100-ringsted;Præstelunden 224100 Ringsted;4100 Ringsted;4.495.000,00 kr.;Energimærke C;Villa;171 m²;Ejerudg. 3.254 kr./md;Grund 728 m²;6 Vær.;25 dage;Opført 2004
e365a90b-3799-432e-bb38-8054a9c1b3e1;/adresse/engdalsvej-63--1-th-8220-brabrand;Engdalsvej 63, kl. th.8220 Brabrand;8220 Brabrand;641.571,00 kr.;Energimærke B;Andelsbolig;56 m²;Ydelse 1.955 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1962
f0559576-2af9-4be2-afa3-2bf6b3d794b8;/adresse/bregnevej-43-4930-maribo;Bregnevej 434930 Maribo;4930 Maribo;1.995.000,00 kr.;Energimærke C;Villa;250 m²;Ejerudg. 2.541 kr./md;Grund 971 m²;7 Vær.;25 dage;Opført 1971
dfb18030-aa24-4c40-98d2-1fc142302198;/adresse/oerestads-boulevard-63b-6-th-2300-koebenhavn-s;Ørestads Boulevard 63B, 6. th.2300 København S;2300 København S;3.995.000,00 kr.;Energimærke B;Ejerlejlighed;77 m²;Ejerudg. 3.461 kr./md;Grund - m²;2 Vær.;25 dage;Opført 2007
45019042-05a5-4bea-a789-1077c58e1ca7;/adresse/bistrupvej-155-3460-birkeroed;Bistrupvej 1553460 Birkerød;3460 Birkerød;3.800.000,00 kr.;Energimærke F;Villa;133 m²;Ejerudg. 4.759 kr./md;Grund 917 m²;5 Vær.;25 dage;Opført 1978
45019042-05a5-4bea-a789-1077c58e1ca7;/adresse/bistrupvej-155-3460-birkeroed;Bistrupvej 1553460 Birkerød;(-5%);3.800.000,00 kr.;Energimærke F;Villa;133 m²;Ejerudg. 4.759 kr./md;Grund 917 m²;5 Vær.;25 dage;Opført 1978
5d00737d-0f9c-4242-ad5e-6fc548ecedf9;/adresse/tage-hansens-gade-11-1-mf-8000-aarhus-c;Tage-Hansens Gade 11, 1. mf.8000 Aarhus C;8000 Aarhus C;1.898.000,00 kr.;Energimærke D;Ejerlejlighed;57 m²;Ejerudg. 2.489 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1945
ce3c2330-a530-4534-839e-f925ef87662d;/adresse/hoejnaesvej-52a-1-4-2610-roedovre;Højnæsvej 52A, 1. 4.2610 Rødovre;2610 Rødovre;2.490.000,00 kr.;Energimærke C;Ejerlejlighed;58 m²;Ejerudg. 4.939 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1951
e4de186c-1472-43fd-a285-288d65c5d11a;/adresse/amagervej-14-4-3-6705-esbjerg-oe;Amagervej 14, 4. 3.6705 Esbjerg Ø;6705 Esbjerg Ø;201.339,00 kr.;Energimærke E;Andelsbolig;45 m²;Ydelse 1.288 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1956
d40a3c34-28ac-42c8-807a-fa7d76a7547d;/adresse/snebaervej-20-4873-vaeggerloese;Snebærvej 204873 Væggerløse;4873 Væggerløse;1.695.000,00 kr.;Intet energimærke;Fritidsbolig;71 m²;Ejerudg. 1.849 kr./md;Grund 1.000 m²;4 Vær.;25 dage;Opført 1970
7a666002-4658-4d3f-8bb3-086667c3d504;/adresse/vestvaenget-6-4500-nykoebing-sj;Vestvænget 64500 Nykøbing Sj;4500 Nykøbing Sj;3.995.000,00 kr.;Intet energimærke;Fritidsbolig;120 m²;Ejerudg. 2.212 kr./md;Grund 1.207 m²;3 Vær.;25 dage;Opført 2004
4ee91aa0-99ac-485c-aa9f-4d75cc425945;/adresse/dortheasvej-2-3310-oelsted;Dortheasvej 23310 Ølsted;3310 Ølsted;1.495.000,00 kr.;Intet energimærke;Fritidsbolig;65 m²;Ejerudg. 1.609 kr./md;Grund 1.201 m²;3 Vær.;25 dage;Opført 1999
dec84c7c-c68e-4627-a243-e1c97a25a1ac;/adresse/paeremosevej-17-2750-ballerup;Pæremosevej 172750 Ballerup;2750 Ballerup;5.495.000,00 kr.;Energimærke D;Villa;217 m²;Ejerudg. 5.227 kr./md;Grund 1.054 m²;6 Vær.;25 dage;Opført 1962
c7b97e04-ec68-4729-8c30-1fb135e69f50;/adresse/nansensgade-9-2-th-5000-odense-c;Nansensgade 9, 2. th.5000 Odense C;5000 Odense C;1.545.000,00 kr.;Energimærke D;Ejerlejlighed;65 m²;Ejerudg. 2.101 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1938
bd0330b0-e1d2-425a-8d3d-2fd4076b2425;/adresse/sdr.-boulevard-262-5000-odense-c;Sdr. Boulevard 2625000 Odense C;5000 Odense C;3.295.000,00 kr.;Energimærke D;Rækkehus;129 m²;Ejerudg. 3.042 kr./md;Grund 833 m²;4 Vær.;25 dage;Opført 1912
9fce2d60-55f7-4e9d-8eb9-3f3afced452d;/adresse/sillerup-moellevej-70-6100-haderslev;Sillerup Møllevej 706100 Haderslev;6100 Haderslev;2.350.000,00 kr.;Energimærke C;Landejendom/Villa;380 m²;Ejerudg. 2.176 kr./md;Grund 8.171 m²;13 Vær.;25 dage;Opført 1862
ed195b06-9c90-4eb9-abf3-15d2a62f2717;/adresse/stejlehoejen-82-4700-naestved;Stejlehøjen 82Pederstrup, 4700 Næstved;Pederstrup, 4700 Næstved;2.945.000,00 kr.;Energimærke C;Villa;144 m²;Ejerudg. 2.481 kr./md;Grund 1.034 m²;5 Vær.;25 dage;Opført 2007
e1ac046f-c8dc-4304-b995-6f102a684855;/adresse/poppelbakken-9-4400-kalundborg;Poppelbakken 94400 Kalundborg;4400 Kalundborg;2.195.000,00 kr.;Energimærke E;Villa;203 m²;Ejerudg. 1.823 kr./md;Grund 912 m²;6 Vær.;25 dage;Opført 1973
NA;NA;Lundtoftevej 151B2800 Kongens Lyngby;2800 Kongens Lyngby;3.995.000,00 kr.;Energimærke C;Ejerlejlighed;71 m²;Ejerudg. 3.967 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1935
54a5b5e2-4640-4ada-9212-e0acad8f981d;/adresse/pilevangen-6-3550-slangerup;Pilevangen 6Lystrup, 3550 Slangerup;Lystrup, 3550 Slangerup;3.250.000,00 kr.;Intet energimærke;Fritidsbolig;120 m²;Ejerudg. 2.573 kr./md;Grund 1.219 m²;3 Vær.;25 dage;Opført 2000
69140735-ee77-4d4e-b6f7-71c01bc20b7a;/adresse/friggsvej-8-4560-vig;Friggsvej 8Hønsinge L, 4560 Vig;Hønsinge L, 4560 Vig;1.565.000,00 kr.;Intet energimærke;Fritidsbolig;36 m²;Ejerudg. 1.210 kr./md;Grund 1.234 m²;2 Vær.;25 dage;Opført 1965
0c4e09f7-8a9b-4637-a3f8-09dfdcab613c;/adresse/soendergade-20f-1-th-6580-vamdrup;Søndergade 20F, 1. th.6580 Vamdrup;6580 Vamdrup;645.000,00 kr.;Energimærke C;Ejerlejlighed;83 m²;Ejerudg. 1.891 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1936
e1c19a15-8588-4e40-8994-d3933c0a3eeb;/adresse/gormsgade-2-1-5000-odense-c;Gormsgade 2, 1.5000 Odense C;5000 Odense C;2.295.000,00 kr.;Energimærke E;Ejerlejlighed;82 m²;Ejerudg. 2.081 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1885
11e1a64c-c643-4fb3-8ee2-2c7997f2e459;/adresse/hoptrup-hovedgade-10-6100-haderslev;Hoptrup Hovedgade 106100 Haderslev;6100 Haderslev;795.000,00 kr.;Energimærke C;Villa;132 m²;Ejerudg. 1.308 kr./md;Grund 400 m²;5 Vær.;25 dage;Opført 1933
eb8e7083-3d88-4d8c-99ee-81ebcf59bdce;/adresse/staerevaenget-13-4400-kalundborg;Stærevænget 134400 Kalundborg;4400 Kalundborg;1.495.000,00 kr.;Intet energimærke;Fritidsbolig;61 m²;Ejerudg. 1.227 kr./md;Grund 1.200 m²;4 Vær.;25 dage;Opført 1976
ffe0ea18-6a9c-411b-b09f-5af160310c3e;/adresse/oscar-pettifords-vej-7-2-th-2450-koebenhavn-sv;Oscar Pettifords Vej 7, 2. th.2450 København SV;2450 København SV;5.448.000,00 kr.;Energimærke C;Ejerlejlighed;90 m²;Ejerudg. 5.046 kr./md;Grund - m²;3 Vær.;25 dage;Opført 2008
a01d2fef-165b-4550-816b-4343849fa1c0;/adresse/fjordalleen-25-7000-fredericia;Fjordalléen 25Østerby, 7000 Fredericia;Østerby, 7000 Fredericia;695.000,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 773 kr./md;Grund 1.090 m²;25 dage;3 Vær.;25 dage;Opført 2008
e969cd34-3f5e-4545-ba50-13d4c6dcc952;/adresse/fjordalleen-40-7000-fredericia;Fjordalléen 40Østerby, 7000 Fredericia;Østerby, 7000 Fredericia;750.000,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 821 kr./md;Grund 706 m²;25 dage;3 Vær.;25 dage;Opført 2008
f84063b2-3cd6-4cbf-9f80-dd65f2f87e2b;/adresse/annas-have-3-8464-galten;Annas Have 3Skovby, 8464 Galten;Skovby, 8464 Galten;4.848.000,00 kr.;Energimærke A2015;Villa;181 m²;Ejerudg. 3.242 kr./md;Grund 978 m²;7 Vær.;25 dage;Opført 2016
02bc8e3f-40e7-4e39-99b2-8dc051d33067;/adresse/marshalls-alle-2-0-2-9220-aalborg-oest;Marshalls Alle 2, st. 2.9220 Aalborg Øst;9220 Aalborg Øst;1.145.000,00 kr.;Energimærke A2015;Ejerlejlighed;44 m²;Ejerudg. 1.297 kr./md;Grund - m²;2 Vær.;25 dage;Opført 2018
13ca7489-898e-485f-939d-ea9477fa03cb;/adresse/vermundsvej-21-3630-jaegerspris;Vermundsvej 21Kulhuse, 3630 Jægerspris;Kulhuse, 3630 Jægerspris;1.845.000,00 kr.;Intet energimærke;Fritidsbolig;77 m²;Ejerudg. 1.649 kr./md;Grund 1.025 m²;4 Vær.;25 dage;Opført 2004
d23ce83b-55b3-49ec-833c-f7d7be5dbc72;/adresse/kloevervej-20-9320-hjallerup;Kløvervej 20Klokkerholm, 9320 Hjallerup;Klokkerholm, 9320 Hjallerup;745.000,00 kr.;Energimærke C;Villa;140 m²;Ejerudg. 1.771 kr./md;Grund 789 m²;5 Vær.;25 dage;Opført 1974
4f95ed17-0b2a-4f33-be37-70801c35891e;/adresse/thoruphedegaardsvej-25-9510-arden;Thoruphedegårdsvej 25Astrup, 9510 Arden;Astrup, 9510 Arden;2.395.000,00 kr.;Energimærke A2010;Villa/Landejendom;238 m²;Ejerudg. 1.762 kr./md;Grund 1.457 m²;7 Vær.;25 dage;Opført 1918
0f332245-d3d1-4a79-bfb6-6d2bcf508894;/adresse/kaalundsvej-54-5230-odense-m;Kaalundsvej 545230 Odense M;5230 Odense M;6.695.000,00 kr.;Energimærke D;Villa;160 m²;Ejerudg. 4.808 kr./md;Grund 1.316 m²;7 Vær.;25 dage;Opført 1934
55b15eb4-bc7d-455b-9a37-1b34a96c04ba;/adresse/strandvejen-22-8300-odder;Strandvejen 22Saksild, 8300 Odder;Saksild, 8300 Odder;2.098.000,00 kr.;Energimærke C;Villa;148 m²;Ejerudg. 2.174 kr./md;Grund 1.378 m²;5 Vær.;25 dage;Opført 1953
8df89d9f-0bd7-4cfa-a519-6438513596a8;/adresse/soendermarken-10-8960-randers-soe;Søndermarken 10Drastrup, 8960 Randers SØ;Drastrup, 8960 Randers SØ;2.500.000,00 kr.;Energimærke B;Villa;122 m²;Ejerudg. 2.341 kr./md;Grund 1.187 m²;5 Vær.;25 dage;Opført 2010
cfc82043-ef8b-4899-9108-bfc8a4deaed5;/adresse/lunen-54-9490-pandrup;Lunen 54Rødhus, 9490 Pandrup;Rødhus, 9490 Pandrup;2.795.000,00 kr.;Intet energimærke;Fritidsbolig;124 m²;Ejerudg. 2.363 kr./md;Grund 5.084 m²;4 Vær.;25 dage;Opført 2020
ffe3e6eb-b01b-4f6d-9239-064be893a366;/adresse/jyllandsvej-15-1-th-2000-frederiksberg;Jyllandsvej 15, 1. th.2000 Frederiksberg;2000 Frederiksberg;5.495.000,00 kr.;Energimærke B;Ejerlejlighed;96 m²;Ejerudg. 5.608 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1884
ae3806f4-39b9-41e2-9773-b690e08286cb;/adresse/smedegade-72b-1-8700-horsens;Smedegade 72B, 1.8700 Horsens;8700 Horsens;1.995.000,00 kr.;Energimærke C;Ejerlejlighed;135 m²;Ejerudg. 2.244 kr./md;Grund - m²;4 Vær.;25 dage;Opført 1858
8ada18a2-ba74-4c5a-95cc-399ae4187e2e;/adresse/carl-plougs-vej-4-6000-kolding;Carl Plougs Vej 46000 Kolding;6000 Kolding;2.495.000,00 kr.;Energimærke D;Villa;175 m²;Ejerudg. 3.286 kr./md;Grund 1.046 m²;7 Vær.;25 dage;Opført 1921
6cace4a6-04b3-4c10-a3c5-701b100ade61;/adresse/gladsaxe-moellevej-97-0-tv-2860-soeborg;Gladsaxe Møllevej 97, st. tv.2860 Søborg;2860 Søborg;2.495.000,00 kr.;Energimærke D;Ejerlejlighed;68 m²;Ejerudg. 3.906 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1965
53526832-7f56-45e4-a102-b52d724c3226;/adresse/sofievej-158-2-9000-aalborg;Sofievej 158, 2.9000 Aalborg;9000 Aalborg;995.000,00 kr.;Energimærke C;Ejerlejlighed;70 m²;Ejerudg. 3.167 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1963
bb2722e5-2fdf-4e00-97f3-fdfdb86a6383;/adresse/dragebakken-36-5250-odense-sv;Dragebakken 36Sanderum, 5250 Odense SV;Sanderum, 5250 Odense SV;2.595.000,00 kr.;Energimærke C;Villa;133 m²;Ejerudg. 2.528 kr./md;Grund 780 m²;5 Vær.;25 dage;Opført 1972
a569968d-9c5e-45ee-a744-ff72913d7064;/adresse/mitchellsgade-16-4-tv-1568-koebenhavn-v;Mitchellsgade 16, 4. tv.1568 København V;1568 København V;7.495.000,00 kr.;Energimærke C;Ejerlejlighed;111 m²;Ejerudg. 7.650 kr./md;Grund - m²;4 Vær.;25 dage;Opført 2004
14ed36d9-39f9-44b1-96aa-d0c60ccb15cb;/adresse/peter-hviidsvej-3-4840-noerre-alslev;Peter Hviidsvej 34840 Nørre Alslev;4840 Nørre Alslev;1.375.000,00 kr.;Energimærke D;Villa;171 m²;Ejerudg. 1.432 kr./md;Grund 736 m²;6 Vær.;25 dage;Opført 1971
3b8ee520-43a1-4f4a-87ca-f7e2c7a31ec7;/adresse/islands-brygge-60-2-th-2300-koebenhavn-s;Islands Brygge 60, 2. th.2300 København S;2300 København S;7.995.000,00 kr.;Energimærke A2020;Ejerlejlighed;136 m²;Ejerudg. 6.885 kr./md;Grund - m²;4 Vær.;25 dage;Opført 2019
84ed3093-7fa7-43f8-8627-a3e6945e94a7;/adresse/roskildevej-191-2-th-2500-valby;Roskildevej 191, 2. th.2500 Valby;2500 Valby;2.425.000,00 kr.;Energimærke C;Ejerlejlighed;64 m²;Ejerudg. 2.616 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1932
787f0641-953b-45ce-9472-f2ec56dfafb1;/adresse/bellishaven-6-2625-vallensbaek;Bellishaven 62625 Vallensbæk;2625 Vallensbæk;3.695.000,00 kr.;Energimærke A2010;Rækkehus;120 m²;Ejerudg. 2.971 kr./md;Grund 129 m²;4 Vær.;25 dage;Opført 1993
3b2d51dc-1917-4527-9cb3-61e482215850;/adresse/ugiltvej-950-9800-hjoerring;Ugiltvej 950Lørslev, 9800 Hjørring;Lørslev, 9800 Hjørring;2.750.000,00 kr.;Energimærke G;Landejendom;173 m²;Ejerudg. 3.040 kr./md;Grund 33.795 m²;1 Vær.;25 dage;Opført 1912
d8bf1b49-ed98-40b8-b691-a0aa6c786b3e;/adresse/selsoevej-6-2720-vanloese;Selsøvej 62720 Vanløse;2720 Vanløse;3.995.000,00 kr.;Intet energimærke;Helårsgrund;Ejerudg. 3.159 kr./md;Grund 550 m²;25 dage;1 Vær.;25 dage;Opført 1912
d571a303-d504-4469-93f5-11ea9eaaf3ac;/adresse/strongvej-40-2630-taastrup;Strongvej 402630 Taastrup;2630 Taastrup;4.250.000,00 kr.;Energimærke D;Villa;180 m²;Ejerudg. 4.694 kr./md;Grund 1.025 m²;6 Vær.;25 dage;Opført 1954
0d8ae024-dabf-4b01-a33e-b4310a7dfe67;/adresse/strandlodsvej-25m-0-tv-2300-koebenhavn-s;Strandlodsvej 25M, st. tv.2300 København S;2300 København S;5.995.000,00 kr.;Energimærke A2015;Ejerlejlighed;114 m²;Ejerudg. 4.717 kr./md;Grund - m²;5 Vær.;25 dage;Opført 2017
ec543122-8cd6-4758-8f47-a18d05e641f4;/adresse/degnemose-alle-11-2-th-2700-broenshoej;Degnemose Allé 11, 2. th.2700 Brønshøj;2700 Brønshøj;2.598.000,00 kr.;Energimærke D;Ejerlejlighed;65 m²;Ejerudg. 4.559 kr./md;Grund - m²;3 Vær.;25 dage;Opført 1937
962eab40-bc54-49ff-ae62-f0e700d3943e;/adresse/espedammen-68-2605-broendby;Espedammen 682605 Brøndby;2605 Brøndby;3.295.000,00 kr.;Energimærke D;Rækkehus;107 m²;Ejerudg. 2.891 kr./md;Grund 375 m²;4 Vær.;25 dage;Opført 1970
NA;NA;Tvedvej 203B, 1. th.Tved, 5700 Svendborg;Tved, 5700 Svendborg;725.000,00 kr.;Energimærke C;Ejerlejlighed;55 m²;Ejerudg. 1.121 kr./md;Grund - m²;2 Vær.;25 dage;Opført 1863
aeb8f2a3-0d93-412c-9d59-75cfd235b988;/adresse/baunehoejen-4-3320-skaevinge;Baunehøjen 43320 Skævinge;3320 Skævinge;2.395.000,00 kr.;Energimærke C;Rækkehus;137 m²;Ejerudg. 2.235 kr./md;Grund 176 m²;4 Vær.;25 dage;Opført 1987
b1e896f9-e805-42c1-82df-38d5c7c0d51c;/adresse/folvavej-4-4873-vaeggerloese;Folvavej 44873 Væggerløse;4873 Væggerløse;445.000,00 kr.;Intet energimærke;Fritidsgrund;Ejerudg. 367 kr./md;Grund 1.435 m²;25 dage;4 Vær.;25 dage;Opført 1987
daf9554c-b1e9-4c43-ba72-b51454e4e9af;/adresse/schlegels-alle-11-0-th-1807-frederiksberg-c;Schlegels Alle 11, st. th.1807 Frederiksberg C;1807 Frederiksberg C;9.195.000,00 kr.;Energimærke C;Ejerlejlighed;109 m²;Ejerudg. 5.803 kr./md;Grund - m²;4 Vær.;25 dage;Opført 1912
0b89f50a-75fa-45f0-8543-fd28a52e33b5;/adresse/v-vedsted-vej-67-6760-ribe;V Vedsted Vej 67Egebæk, 6760 Ribe;Egebæk, 6760 Ribe;3.298.000,00 kr.;Energimærke A2010;Landejendom;257 m²;Ejerudg. 2.675 kr./md;Grund 131.951 m²;5 Vær.;25 dage;Opført 1921
81915fcf-bcb5-4127-b73f-80476fcf1946;/adresse/heltzensgade-30-1-5000-odense-c;Heltzensgade 30, 1.5000 Odense C;5000 Odense C;2.745.000,00 kr.;Energimærke D;Villalejlighed;110 m²;Ejerudg. 3.444 kr./md;Grund 344 m²;4 Vær.;25 dage;Opført 1918
b1f229bb-11f8-43ee-be92-fec3a5914f7f;/adresse/staldgaarden-7-4800-nykoebing-f;Staldgaarden 74800 Nykøbing F;4800 Nykøbing F;1.395.000,00 kr.;Energimærke B;Rækkehus;53 m²;Ejerudg. 1.526 kr./md;Grund 70 m²;2 Vær.;25 dage;Opført 1800
0a46830e-2a56-4d1a-b586-d3cbe3b7d411;/adresse/boegevej-3-5953-tranekaer;Bøgevej 3Tullebølle, 5953 Tranekær;Tullebølle, 5953 Tranekær;1.695.000,00 kr.;Energimærke B;Villa;174 m²;Ejerudg. 1.453 kr./md;Grund 1.100 m²;7 Vær.;25 dage;Opført 1979
bf3383ed-4613-4678-b931-ecdf572905c6;/adresse/bryggervangen-2-2-tv-2100-koebenhavn-oe;Bryggervangen 2, 2. tv.2100 København Ø;2100 København Ø;5.595.000,00 kr.;Energimærke C;Ejerlejlighed;89 m²;Ejerudg. 4.568 kr./md;Grund - m²;4 Vær.;25 dage;Opført 1930
a5ff9dcf-4cbd-4ab1-a2f1-f7b87349544c;/adresse/solkaer-6-3100-hornbaek;Solkær 6Horneby, 3100 Hornbæk;Horneby, 3100 Hornbæk;4.495.000,00 kr.;Intet energimærke;Fritidsbolig;73 m²;Ejerudg. 3.065 kr./md;Grund 1.000 m²;3 Vær.;25 dage;Opført 1966
417d9918-5957-4912-afd0-4bd504779ee0;/adresse/esbern-snares-vej-16-8960-randers-soe;Esbern Snares Vej 168960 Randers SØ;8960 Randers SØ;2.495.000,00 kr.;Energimærke C;Villa;137 m²;Ejerudg. 1.854 kr./md;Grund 800 m²;5 Vær.;25 dage;Opført 1965
